id,date,headline,mediumid,medium,creator,byline,addressee,section,url,length,page,text
164107753,2015-06-12T00:00:00,Nieuwsoverzicht,989907752,Het Financieele Dagblad B.V.,,,,Voorpagina; Blz. 1,,172,,"FISCUS AAST OP AIRBNB

De Belastingdienst onderzoekt hoeveel Nederlanders hun woning verhuren via
Airbnb. Niemand geeft deze huurinkomsten op, waardoor de fiscus veel geld
misloopt. Pagina 6

OUDEREN AAN HET WERK

Minder ontslagbescherming en lagere WW moeten oudere aan werk krijgen, zegt
Centraal Planbureau. Pagina 4

FYRA-BOUWER KRAAKT NS

Topman Manfellotto van de Italiaanse treinenbouwer AnsaldoBreda (van de Fyra)
vindt vooral NS incompetent. Pagina 6

ALPINVEST OOGST

Private-equityhuis Alpinvest beleefde in 2014 een oogstjaar dankzij opleving van
fusies en overnames. Pagina 13

NEELIE IN VS VOOR START-UP

Neelie Kroes doet een `rondje VS' als ambassadeur van het Nederlandse
StartupDelta: `Wees niet bang om te falen.' Pagina 17

BOUWER LEUNT OP HUIZEN

De huizenmarkt is het enige sprankje hoop voor de Nederlandse beursgenoteerde
bouwbedrijven en hun beleggers. Pagina 19

LANGUAGE: DUTCH; NEDERLANDS"
164107754,2015-06-11T00:00:00,De toekomst is aan moslims,989907752,Het Financieele Dagblad B.V.,,,,Opinie & Dialoog; Blz. 11,,477,,"Roland van der Vorst

Wie wil weten hoe de toekomst eruit ziet kan een trendrapport bestellen of een
goeroe uitnodigen. Hij kan ook een goede roman lezen. Ik kan iedereen het nieuwe
boek van de Franse schrijver Michel Houellebecq aanraden. In Onderworpen schetst
hij een huiveringwekkende toekomst. In 2020 is in Frankrijk de moslimpartij de
grootste partij geworden. Burgerlijke vrijheden zijn ingeleverd ten gunste van
een relatief rustige staat. Op zichzelf geen verbazingwekkend romangegeven. Het
is de analyse van Houellebecq waar iedereen iets van kan leren.

Dat succes van de moslimpartij blijkt een kwestie van slimme positionering. Het
huidige politieke landschap in West Europa laat zich grofweg verdelen langs twee
dimensies: links versus rechts en elitair versus populistisch. In het Frankrijk
van Houellebecq kan de moslimpartij zo groot worden omdat de kiezer een keuze
tussen twee andere extremen krijgt voorgeschoteld: die tussen het Front National
en de Moslimbroederschap. De Moslimbroederschap blijkt de meest pragmatische
partij te zijn. De politieke islam wordt gepositioneerd als het nieuwe CDA en
het Front National als een stelletje starre wildemannen. Briljant.

Maar voor het succes van de Moslimbroederschap moest er nog iets gebeuren:
Westerse ongelovigen moesten zich aangetrokken voelen tot de islam. Ook daarvoor
heeft Houellebecq een meesterlijke strategie. De hoofdpersoon is een eenzame,
ongelovige hoogleraar die zich uiteindelijk laat bekeren. Niet omdat hij ineens
gelovig is maar vooral omdat hem drie toegewijde en onderworpen vrouwen in het
vooruitzicht worden gesteld. Daarmee komt de Moslimbroederschap tegemoet aan de
frustratie van sommige blanke mannen die met lede ogen aanzien dat vrouwen
steeds onafhankelijker en succesvoller worden. De aantrekkingskracht schuilt in
het sluimerend ongenoegen dat ook onder veel mannelijke werkloze kiezers van het
Front National speelt, namelijk dat hun rol lijkt uitgespeeld. Terwijl de
moslimbeweging nu wordt gezien als een partij die de vrijheid beperkt, wordt zij
door Houellebecq gepositioneerd als partij die mannen nieuwe vrijheden geeft.
Een dimensie die nu geen enkele rol speelt in politieke keuzes (man-vrouw)
blijkt ineens doorslaggevend te zijn. Wederom een briljante vondst.

We kunnen ten minste drie dingen leren van deze roman. Om de toekomst te
begrijpen heb je niet alleen trends, maar vooral verbeeldingskracht nodig.
Succes wordt bepaald door nieuwe mentale scheidslijnen die de huidige
doorsnijden. En, tenslotte, succesvol zijn partijen die een mentale ordening
weten te vinden die hun grootste nadeel omzet in een voordelig tegendeel. Zoals
het beeld van de moslimpartij dat verandert van extremistisch en beperkend naar
pragmatisch en vrij.

De toekomst kun je niet voorspellen, die moet je je voorstellen.

Roland van der Vorst is ondernemer en consultant.

LANGUAGE: DUTCH; NEDERLANDS"
164107755,2015-06-11T00:00:00,`Overstappen loont voor een op vijf huiseigenaren',989907752,Het Financieele Dagblad B.V.,,,,Voorpagina; Blz. 1,,292,,"Prisco Battes

Amsterdam

Huizenbezitters kunnen gezamenlijk honderden miljoenen euro's besparen op hun
woonlasten door hun hypotheek over te sluiten. Dat zeggen ondernemers op de
hypotheekmarkt.

Door de lage hypotheekrente is overstappen volgens Thomas de Leeuw van
internetonderneming http://Ikbenfrits.nl voor een op de vijf huiseigenaren
aantrekkelijk. `Het voordeel is gemiddeld €1300 per jaar.' Bij in totaal 3,5
miljoen hypotheken gaat het om een mogelijke totale besparing van €900 mln.

Hypotheekadviseurs hebben volgens De Leeuw niet altijd baat bij onderzoek naar
overstap. De uitkomst hangt onder andere af van de resterende looptijd en de
waarde van het huis. Het voordeel van een lagere rente moet opwegen tegen de
boeterente van banken.

`Hypotheekadviseurs zijn veel tijd kwijt om uit te rekenen of het zinvol is om
over te stappen', zegt ook Jeroen van Hessen van Munt Hypotheken. `Als
oversluiten verstandig blijkt, wil een consument wel voor dat advies betalen.
Maar als het beter is om niets te doen, kunnen tussenpersonen hun kosten
moeilijk in rekening brengen.' Van Hessen was eerder in de raad van bestuur van
NIBC verantwoordelijk voor hypotheken.

Het provisieverbod dat in 2013 van kracht werd, heeft volgens Van Hessen het
onbedoelde effect dat tussenpersonen ontmoedigd worden veel tijd in een overstap
te stoppen. In het oude verdienmodel kregen tussenpersonen een vergoeding van de
bank als ze nieuwe klanten aanleverden.

Marktleider De Hypotheker herkent zich niet in de kritiek. `De berekening hoeft
niet veel tijd in beslag te nemen', zegt woordvoerder Jill Aalders. `Het aantal
oversluitingen in het eerste kwartaal van dit jaar lag zo'n 80% hoger dan het
aantal oversluitingen in het eerste kwartaal van 2014.'

HYPOTHEKEN

LANGUAGE: DUTCH; NEDERLANDS"
164107756,2015-06-10T00:00:00,Na jaren van woekeren moeten huisbazen in Moskou nu stunten met de huurprijzen,989907752,Het Financieele Dagblad B.V.,,,,Economie & Politiek; Blz. 7,,596,,"Geert Groot Koerkamp

Moskou

Nog niet zo lang geleden verdiende de eigenaar van een Moskouse flat nog een
behoorlijke boterham met de huur die een vaak speciaal voor dat doel gekocht
appartement maandelijks opbracht. De vraag naar woningen in de snel uitdijende
wereldstad was zodanig, dat ook voor de hogere prijsklassen altijd wel huurders
te vinden waren.

Die tijden zijn voorbij. Oververzadiging van de markt, de economische crisis,
waardevermindering van de roebel en westerse sancties tegen Rusland hebben alles
veranderd. Leegstand is het gevolg. `De kloof tussen vraag en aanbod op de
huurmarkt is merkbaar gegroeid', constateert Svetlana Birina, hoofd van de
afdeling secundaire markt bij makelaarskantoor NDV-Nedvizjimost. `Het
leegstandprobleem is ontstaan doordat huiseigenaars de conjunctuur van de markt
verkeerd hebben ingeschat en hoge prijzen bleven vragen.'

Het is niet allemaal kommer en kwel. Wie in Moskou op zoek is naar een riante
woning kan juist in deze tijd een mooie slag slaan, want verhuurders moeten
noodgedwongen stunten met hun prijzen. Huurders kunnen eisen stellen, en doen
dat ook.

`Nu het woningaanbod is toegenomen, zijn de huurders in het voordeel', aldus
Birina. `Tal van interessante woningen die eerder buiten hun budget vielen, zijn
nu binnen bereik gekomen.' Ook worden huisbazen coulanter. `Wie huisdieren wil
meenemen naar een huurwoning heeft het nu makkelijker dan voorheen.'

De leegstand is goed merkbaar in het duurdere segment. Dat komt mede door de
exodus van buitenlandse bedrijven en hun werknemers, als gevolg van de crisis.
Ook hier zijn de huren volgens Birina aanmerkelijk gedaald. `Expats waren een
belangrijke doelgroep voor de verhuurders van dat soort woningen. Mede door hun
vertrek gaan de huren van dure appartementen met tienduizenden roebels omlaag.'

Doordat de Russen minder verdienen en het vanwege de rentestijging beduidend
moeilijker is geworden een hypotheek af te sluiten, zijn ook koopwoningen steeds
moeilijker te slijten. Volgens het Russische staatsbureau voor de statistiek
zijn in april bijna tweemaal minder bestaande woningen verkocht dan een jaar
geleden. Het aantal afgesloten hypotheken is driemaal zo laag. `Alleen mensen
van wie de woonsituatie kritiek is, accepteren de harde leenvoorwaarden', aldus
Sergej Sjloma, hoofd secundaire markt bij makelaarsbureau Inkom-Nedvizjimost.

Maar ook hier is een kentering op til. Wie een woning wil verkopen, zal water
bij de wijn moeten doen. `In april is 63% van de huizen verkocht met korting op
de vraagprijs, dat is 23,5% meer dan in maart', legt Sjloma uit. `Wie nu binnen
afzienbare tijd, zeg een maand, een koper wil vinden, moet ten minste 10%
korting aanbieden. Wanneer de markt stabiel is hoef je, om normaal te kunnen
concurreren, niet verder te gaan dan 5%.'

Voor buitenlandse kopers is de Moskouse vastgoedmarkt ook weer aantrekkelijker
geworden, want uitgedrukt in dollars zijn de Moskouse huizenprijzen sinds april
vorig jaar met maar liefst 38% gedaald, een gevolg van de devaluatie van de
roebel eind vorig jaar. Sindsdien is de roebel weer aangesterkt en nemen ook de
dollarpijzen weer toe.

Moskouse makelaars verwachten niet dat de woningmarkt snel weer de oude zal
zijn. `We zien nu de vorming van een uitgestelde vraag. Op de lange termijn zal
dat ongetwijfeld leiden tot een opleving van de huizenverkoop', gelooft Sergej
Sjloma. Maar, erkent hij, dan moet de economie wel weer gaan groeien en moet de
buitenlands-politieke situatie verbeteren.

Blik op het centrum van Moskou. In de Russische hoofdstad neemt de leegstand
snel toe.

LANGUAGE: DUTCH; NEDERLANDS"
164107757,2015-06-09T00:00:00,FNV keert zich tegen openstellen sociale voorzieningen voor zzp'ers; Vakbondsvoorman Ton Heerts hekelt het gelijktrekken van zelfstandigen en mensen met een vast contract. `Dit is de totale aanval op de verzorgingsstaat.',989907752,Het Financieele Dagblad B.V.,,,,Voorpagina; Blz. 1,,548,,"Vakbondsvoorman Ton Heerts hekelt het gelijktrekken van
zelfstandigen en mensen met een vast contract. `Dit is de totale aanval op de
verzorgingsstaat.'

Johan Leupen en Ria Cats

Den Haag

FNV trekt een streep in het zand, de vakbond wil geen verdere hervormingen van
de arbeidsmarkt. Een nieuw sociaal stelsel, dat voorzieningen voor
arbeidsongeschiktheid, werkloosheid en ziekte ook beschikbaar maakt voor
zzp'ers, is onwenselijk, onbetaalbaar en dus onhaalbaar, zegt voorzitter Ton
Heerts in een interview met het FD. `Werkgevers en politieke partijen die
daarvoor pleiten, zetten de bijl aan de wortel van de verzorgingsstaat waar we
honderd jaar voor gestreden hebben.'

Heerts reageert daarmee op de huidige lobby van werkgeverskoepel AWVN om het
sociale stelsel te verbouwen, en toe te snijden op alle werkenden in plaats van
mensen met een arbeidscontract. D66, PvdA, CDA en GroenLinks hebben
belangstelling getoond voor zo'n omwenteling. Maar de FNV ziet het als een
opmaat naar een `ministelsel', waarbij het motief is om op lange termijn alle
werknemersverzekeringen en sociale vangnetten af te breken.

`Dit verhaal klinkt sympathiek, maar het is ingestoken door rechtse lui en
werkgevers die geen premies meer willen betalen en alle risico's op werknemers
willen afschuiven. Grote bevolkingsgroepen raken daardoor in een vrije val
richting de bijstand', aldus de vakbondsvoorman. Hij distantieert zich met die
opvatting ook van zijn traditionele bondgenoten waaronder vakbond CNV, minister
Lodewijk Asscher (PvdA) van Sociale Zaken, en hoogleraar Paul de Beer, directeur
van het Wetenschappelijk Bureau voor de Vakbeweging.

Zij zien de door de AWVN voorstelde `basisregeling' als een mogelijkheid om de
kloof tussen flex en vast te verkleinen, en betere bescherming te bieden voor
een groeiende groep zelfstandigen die geen oudedagvoorziening opbouwen en onder
het bestaansminimum zakken. De zorg is dat zij de arbeidsmarkt onder druk zetten
met bodemtarieven, en later op grote schaal maatschappelijke steun nodig hebben.
Daarom zouden zij zich ook moeten verzekeren tegen arbeidsongeschiktheid. De
steun van werkgeverskoepel AWVN op dat punt geldt als controversieel, omdat de
traditionele werkgeverslijn juist is om in te zetten op deregulering.

Maar volgens Heerts moet de genoemde kloof gedicht worden door het mes in de
`ongeclausuleerde' zelfstandigenaftrek te zetten. Daardoor moeten zzp'ers hogere
tarieven vragen, en worden ze minder aantrekkelijk om in te huren, redeneert
hij. AWVN-voorzitter Harry van de Kraats noemt hij een `gladjakker' die
sluipenderwijs aankoerst op `voorzieningen op bijstands­niveau'. En econoom Paul
de Beer, die in het verleden ook heeft gepleit voor een ­basisregeling, is
volgens Heerts `van het padje afgeraakt'.

`Zzp'ers zijn ondernemers, en we moeten niet doen alsof zij nu opeens ook
toegang moeten krijgen tot allerlei andere ­zaken. Ik hecht sterk aan de relatie
tussen de premie die iemand betaalt en de verzekering die hij daarvoor
terugkrijgt. Dankzij het ­Sociaal ­Akkoord hebben we al een hele goede nieuwe
ontslagwet, die de flex vaster gaat ­maken. Het sociale stelsel is nu af. Je
moet het in zijn samenhang bezien. Je kunt daar niet zomaar een bouwsteen uit
halen. Wij zeggen: tot hier en niet verder.'

LANGUAGE: DUTCH; NEDERLANDS"
164107758,2015-06-05T00:00:00,`Deel fondsen gaat weer risicovoller beleggen',989907752,Het Financieele Dagblad B.V.,,,,Ondernemen; Blz. 13,,299,,"Nelleke Trappenburg

Amsterdam

Een behoorlijk aantal pensioenfondsen gaat weer meer risico nemen met zijn
beleggingsportefeuille. Dat constateren pensioenadviseurs Towers Watson en
Mercer. `We zien veel interesse bij fondsen om meer risico te nemen', aldus
Wichert Hoekert van Towers Watson.

Zo'n 160 Nederlandse pensioenfondsen zijn druk bezig met het opstellen van een
herstelplan, omdat ze in onderdekking zijn geraakt. Eind deze maand is de
deadline. In het kader van het herstelplan moeten de fondsen ook knopen
doorhakken over het risicoprofiel van hun beleggingsportefeuille.
Pensioenfondsen in een tekortsituatie mogen dit jaar eenmalig hun risicoprofiel
aanpassen, mits ze er goed genoeg voor staan (een dekkingsgraad boven 104%).
Eerder mochten ze dit niet. Sommige fondsen hebben daardoor al jaren niets
kunnen veranderen aan hun beleggingsmix.

Volgens Dennis van Ek van Mercer gaat ongeveer één op de vier fondsen die aan de
eisen voldoet gebruik maken van deze optie en meer risico nemen. Een deel doet
dit door de bescherming tegen lagere rente af te bouwen. Een deel kiest voor
risicovollere beleggingen. `Private markten zijn nu populair, denk aan private
equity, infrastructuur en hypotheken', aldus Van Ek.

Fondsen doen dit volgens de adviseur om de kans op een beter rendement te
verhogen en daarmee ook de kans om te kunnen indexeren (pensioenen verhogen met
de inflatie). Bij de renteafdekking speelt ook mee dat de rente al enorm is
gedaald en de laatste tijd juist weer iets stijgt.

Hoekert van Towers Watson schat dat ongeveer 30% van zijn klanten die nu bezig
zijn met een herstelplan overweegt een risicovoller profiel te kiezen. `Het gaat
dan voornamelijk om het verlagen van de renteafdekking, maar ook de verdere
beleggingsmix wordt wel eens aangepast', aldus Hoekert.

LANGUAGE: DUTCH; NEDERLANDS"
164107759,2015-06-05T00:00:00,"Herstel voor regionale woningmarkt, vrijwel overal meer woningen verkocht",989907752,Het Financieele Dagblad B.V.,,,,Economie & Politiek; Blz. 7,,162,,"Amsterdam In bijna alle Nederlandse regio's is er nu sprake van herstel op de
woningmarkt. Dat stelt Rabobank in een donderdag uitgebracht rapport. Vrijwel
overal steeg het aantal verkochte woningen.

De huizenprijzen staan nog wel onder druk. In 128 van de 403 gemeenten daalde
vorig jaar de gemiddelde woningprijs. Vooral in landelijke regio's gaan de
prijzen omlaag, terwijl meer stedelijke gemeenten juist prijsstijgingen zien.

Sinds dat dieptepunt is het vertrouwen in de woningmarkt toegenomen, met meer
trans­acties en ook hogere prijzen als gevolg. Een koophuis is sindsdien
gemiddeld ruim 4% in waarde gestegen.

Er zijn echter grote verschillen in prijsstijgingen. Grofweg ontwikkelt de
woningmarkt zich in de Randstad beter dan erbuiten. Maar er zijn belangrijke
uitzonderingen, stelt Rabobank. In sommige regio's in de Randstad, zoals het
Groene Hart, zijn vorig jaar de prijzen nog gedaald. In de regio rond Deventer
zijn de prijzen juist meer dan 6% gestegen. fd

LANGUAGE: DUTCH; NEDERLANDS"
164107760,2015-06-05T00:00:00,Commerciële verhuurders vrezen gevolgen van socialehuurakkoord,989907752,Het Financieele Dagblad B.V.,,,,In het nieuws; Blz. 3,,217,,"Amsterdam Commerciële en particuliere verhuurders vrezen een forse
inkomstenderving als de politiek het socialehuur­akkoord overneemt dat
woningcorporaties en de Woonbond hebben gesloten. `Dat zou desastreus zijn voor
de rendementen en de cashflow van gereguleerde huurwoningen van beleggers',
stelt de vereniging van Institutionele vastgoedbeleggers IVBN in een reactie.

De branchevereniging van woningcorporaties Aedes en Woonbond kwamen woensdag
overeen dat de totale huursom van sociale woningen de komende jaren niet meer
dan het inflatiepercentage plus 1% mag stijgen. Het Rijk hoeft hierdoor volgens
Aedes minder uit te geven aan huurtoeslag. In ruil daarvoor moet de politiek de
verhuurdersheffing afschaffen.

IVBN vreest dat de politiek het akkoord omarmt en ook van toepassing verklaart
op de commerciële sector. Aedes en de Woonbond willen de huren van woningen met
een huur boven 80% van de maximale huurprijs volgens het puntensysteem alleen
laten stijgen met de inflatie. Bij huurwoningen onder de 80% mag de huur stijgen
met maximaal 2,5% boven inflatie. Gemiddeld komt dit neer op een stijging van
1%.

Commerciële en particuliere verhuurders vragen doorgaans een hogere huur dan
woningcorporaties. IVBN verwacht dat de meeste leden helemaal geen
huurverhogingen meer kunnen doorvoeren. fd

LANGUAGE: DUTCH; NEDERLANDS"
164107761,2015-06-03T00:00:00,`Bouwen is leuker dan reorganiseren'; Ceo Michiel Jaski was bij Grontmij vooral bezig met het overleven van het concern,989907752,Het Financieele Dagblad B.V.,,,,Profiel; Blz. 12,,695,,"Ceo Michiel Jaski was bij Grontmij vooral bezig met het overleven
van het concern

Louis Hoeks en Frits Conijn

Amsterdam

In de zomer van 2010 maakte Michiel Jaski een ingrijpende keuze. Na tien jaar
als bestuurder bij Ingenieurs- en architectenbureau Arcadis te hebben gewerkt,
nam hij een sabbatical van een jaar. Hij ging met elk van zijn drie tienerzonen
op reis naar een bestemming die zij uit mochten kiezen. Met de oudste reed Jaski
in een Ford Mustang door de VS, met de middelste spotte hij varanen in Indonesië
en met zijn jongste zoon bezocht hij een groot natuurgebied in Afrika. Onderweg
gingen hem de ogen open. `Ik ging er altijd automatisch van uit dat ik gelijk
had, maar mijn zonen vertelden me dat ik te dominant was.'

Dat inzicht had Jaski hard nodig bij zijn nieuwe baan, bestuursvoorzitter van
Grontmij, waar hij in december 2011 begon. Het ingenieursbureau uit De Bilt had
zich zwaar vertild aan de acquisitie van het Franse familiebedrijf Ginger dat
het in 2010 voor €120 mln met geleend geld kocht. Jaski besloot de bedrijfsvloer
zo veel mogelijk te betrekken bij de noodzakelijke ommekeer. Zo ontstond het
programma Back on Track, dat in de woorden van Jaski `de discipline in onze
kernprocessen moest verbeteren'. Maandagochtend bleek dat Jaski Grontmij op
termijn gaat verlaten. Het concern wordt voor €345 mln overgenomen door de
Zweedse branchegenoot Sweco.

`Ik heb een intensieve tijd achter de rug', zegt Jaski (56). `Ik was door de
commissarissen ook benaderd om te bouwen, maar daar is het minder van gekomen.'
Dat laatste is een understatement. De schade bij Grontmij bleek veel groter dan
gedacht. Samen met financieel directeur Frits Vervoort redde Jaski het concern
van de ondergang. Er werd €120 mln opgehaald bij de eigenaren en zo'n 200
werknemers kregen ontslag. Moe van drie maanden onderhandelen met aandeelhouders
en banken verzuchtte sportliefhebber Jaski in maart vorig jaar dat hij niets had
meegekregen van de Olympische Winterspelen.

De favoriete sport van Jaski is zeilen, hij is dol op water. Zijn voorouders
bevoeren de zee en zelf studeerde hij hydrologie. Met vijf studievrienden heeft
hij nog altijd een boot in Muiden liggen, aan boord is hij de kapitein. Eerder
benoemde Jaski de overeenkomsten met leiding geven. `Je moet altijd rustig
blijven, ook al gebeuren er onverwachte dingen. Je moet altijd drie keer zo
voorzichtig zijn als je denkt dat je moet zijn. En je moet duidelijk zijn in de
communicatie.'

Ook zijn vader zeilde eens mee met de studievrienden en genoot. Dat was niet
altijd zo. Toen Jaski lid werd van het corps, vond zijn vader dat aanvankelijk
maar niks. Jaski: `Hij was geen man van dikdoenerij. Hij heeft altijd alles op
­eigen kracht moeten doen.'

Zijn vader zat als kind in een jappenkamp en maakte later carrière bij Shell. Na
zijn studie trad Jaski in de voetsporen van zijn vader en begon na vier jaar
Philips in 1988 bij de Koninklijke. Toen hij in 2000 Shell verliet, had hij een
leidinggevende functie bij de polyestertak en woonde hij met zijn gezin in
Londen. Bij Shell leerde hij vooral `het beter te doen met minder morsen'. Jaski
kon voor Shell naar de VS, maar besloot terug te gaan naar Nederland. Hij werd
bestuurder bij Arcadis en verhuisde naar Oosterbeek bij Arnhem, waar hij nog
altijd woont en hockeyt bij MHCO.

Onder de vleugels van ceo Harrie Noy groeide Jaski uit tot een van de sterren
van Arcadis. Het bureau slaagde in datgene waarmee Grontmij later zou worstelen:
het wist zijn overnames succesvol te integreren in de eigen bedrijfsvoering. In
tien jaar vertienvoudigde de omzet tot bijna €2 mrd. Oud-Arcadis-bestuurder Jan
Zijlstra herinnert zich Jaski: `Als ingenieur paste hij goed bij de cultuur en
hij haalde de goede dingen van Shell naar Arcadis, zoals het ontwikkelen van
­strategische plannen.'

Als ceo van Grontmij wilde Jaski het Arcadis-succes herhalen. In arbeidsplaatsen
moest worden gesneden. `Met de ontslagen mensen gingen ook relaties en kennis
verloren', meent Paul Oortwijn, directeur van brancheorganisatie NLingenieurs.
Voor Jaski breekt nu een nieuwe fase aan. `Ik ga weer bouwen. Dat is leuker dan
reorganiseren.'

LANGUAGE: DUTCH; NEDERLANDS"
164107762,2015-06-03T00:00:00,"Riemen vast voor Europese obligatiebelegger; Aflopen opkoopprogramma ECB zal markt opschudden, voorspelt ABN Amro",989907752,Het Financieele Dagblad B.V.,,,,In het nieuws; Blz. 2,,531,,"Aflopen opkoopprogramma ECB zal markt opschudden, voorspelt ABN
Amro

Giel ten Bosch

Amsterdam

Obligatiebeleggers moeten zich volgens een vijftal experts van ABN Amro opmaken
voor een wilde rit. Op de korte termijn zullen de koersen stijgen, maar
vervolgens wordt een stevige daling ingezet.

Dit is te danken (of te wijten) aan de Europese Centrale Bank, die sinds het
begin van haar stimuleringsprogramma een dominante en volgens critici
verstorende rol speelt op de obligatiemarkt. De ECB koopt sinds maart elke maand
voor €60 mrd aan obligaties op, en zo'n enorme koper beïnvloedt de markt sterk.

Voordat het opkoopprogramma   kwantitatieve verruiming (QE)   begon, waren de
rendementen (doorgaans rentes genoemd) op staatsobligaties door de lage inflatie
en zwakke groei al met een gestage glijvlucht bezig. En de koersen, die per
definitie in omgekeerde richting bewegen, kenden een indrukwekkende opmars.

Het beleid van de ECB heeft de obligatierentes vervolgens verder gedrukt. Dat
was de situatie tot 20 april, toen het effectief rendement plotseling hard begon
te stijgen. Zo steeg de Duitse 10-jaarsrente van 0,07% naar 0,72% op 13 mei.

Volgens Nick Kounis, hoofdonderzoeker financiële markten van ABN Amro, kwam die
trendbreuk door een sterke stijging van het aanbod van staats­papier in mei.
Voor juni ziet Kounis juist een tekort aan nieuwe staatsleningen. Daardoor
zullen de koersen stijgen, ook omdat de ECB deze maand, vlak voor de stille
zomer, meer obligaties zal kopen.

De Duitse 10-jaarsrente zal volgens ABN dalen van 0,63% nu naar 0,3% in de
zomer. Maar vervolgens zal de rente tegen het einde van dit jaar weer klimmen,
en zullen de koersen dus dalen.

Dat heeft volgens Kounis alles te maken met verwachtingen in de markt dat QE in
september 2016 zal eindigen, al zijn er ook economen te vinden die denken dat
dat eerder gebeurt. De ABN-econoom, die spreekt van een `QExit', denkt dat tegen
die tijd groei- en inflatiecijfers alle reden geven om te stoppen met QE.

En zonder de ECB-euro's die de obligatiemarkt overspoelen, zal de rente stijgen.
ABN Amro verwacht dat het effectief rendement op Duitse 10-jaarsleningen in het
vierde kwartaal op 1,40% zal staan. De Nederlandse 10-jaarsrente staat dan op
1,43%, bijna een verdubbeling ten opzichte van het huidige renteniveau.

De verwachting is dat ECB-president Mario Draghi in maart 2016 zal laten
doorschemeren dat het einde van QE in zicht is. Vandaag zal Draghi nog niet
reppen over een einde aan het opkoopprogramma. Waarschijnlijker is dat het woord
`Grexit', een vertrek van Griekenland uit de eurozone, wel meerdere ­malen zal
vallen.

Kounis denkt dat het niet zo ver zal komen. `Maar mochten de Grieken de
­eurozone verlaten, dan zal de QExit verder naar achteren worden geschoven.'

Ook de Amerikaanse Federal Reserve kan volgens Kounis nog tot uitstel leiden.
Hij gaat ervan uit dat de Fed de rente dit jaar nog verhoogt. `Als ze langer
wachten, kan dit voor opwaartse druk op de euro zorgen', legt hij uit. En een
duurdere euro is slecht voor de groei en dempt de inflatie. `Dan bestaat de kans
dat de ECB een signaal zal geven dat QE langer gaat duren, om de euro te
drukken.'

LANGUAGE: DUTCH; NEDERLANDS"
